Date,Month_Number,Month_Name,Month_Year,Year,Department,Category,Region,Cost_Center,Budget,Actual
01-03-2023,3,Mar,Mar-23,2023,Finance,Training,South,CC-500,6145.11,5939.52
01-03-2023,3,Mar,Mar-23,2023,Finance,Training,East,CC-500,6196.77,6404.34
01-03-2023,3,Mar,Mar-23,2023,Finance,Training,West,CC-500,6414.45,6215.62
01-04-2023,4,Apr,Apr-23,2023,Marketing,Salaries,North,CC-100,49326.57,55033.74
01-04-2023,4,Apr,Apr-23,2023,Marketing,Salaries,South,CC-100,46968.97,56343.1
01-04-2023,4,Apr,Apr-23,2023,Marketing,Salaries,East,CC-100,47967.86,53031.73
01-04-2023,4,Apr,Apr-23,2023,Marketing,Salaries,West,CC-100,50707.28,60105.58
01-04-2023,4,Apr,Apr-23,2023,Marketing,Software,North,CC-100,19280.45,23329.71
01-04-2023,4,Apr,Apr-23,2023,Marketing,Software,South,CC-100,18399.7,20224.24
01-04-2023,4,Apr,Apr-23,2023,Marketing,Software,East,CC-100,18063.96,20700.89
01-04-2023,4,Apr,Apr-23,2023,Marketing,Software,West,CC-100,19963.67,23210.96
01-04-2023,4,Apr,Apr-23,2023,Marketing,Travel,North,CC-100,10377.39,11598.6
01-04-2023,4,Apr,Apr-23,2023,Marketing,Travel,South,CC-100,10288.73,11974.75
01-04-2023,4,Apr,Apr-23,2023,Marketing,Travel,East,CC-100,10155.77,11526.41
01-04-2023,4,Apr,Apr-23,2023,Marketing,Travel,West,CC-100,11172.94,13076.05
01-04-2023,4,Apr,Apr-23,2023,Marketing,Supplies,North,CC-100,8454.91,9476.9
01-04-2023,4,Apr,Apr-23,2023,Marketing,Supplies,South,CC-100,7648.97,8675.92
01-04-2023,4,Apr,Apr-23,2023,Marketing,Supplies,East,CC-100,7843.02,8942.71
01-04-2023,4,Apr,Apr-23,2023,Marketing,Supplies,West,CC-100,8425.79,9936.14
01-04-2023,4,Apr,Apr-23,2023,Marketing,Training,North,CC-100,8662.44,9828.68
01-04-2023,4,Apr,Apr-23,2023,Marketing,Training,South,CC-100,7939.09,8866.86
01-04-2023,4,Apr,Apr-23,2023,Marketing,Training,East,CC-100,8442.44,10092.04
01-04-2023,4,Apr,Apr-23,2023,Marketing,Training,West,CC-100,8810.38,10129.68
01-04-2023,4,Apr,Apr-23,2023,IT,Salaries,North,CC-200,52181.98,45153.48
01-04-2023,4,Apr,Apr-23,2023,IT,Salaries,South,CC-200,48427.5,43453.51
01-04-2023,4,Apr,Apr-23,2023,IT,Salaries,East,CC-200,51925.8,44610.12
01-04-2023,4,Apr,Apr-23,2023,IT,Salaries,West,CC-200,53141.21,45411.88
01-04-2023,4,Apr,Apr-23,2023,IT,Software,North,CC-200,28103.66,25086.59
01-04-2023,4,Apr,Apr-23,2023,IT,Software,South,CC-200,27542.59,24003.7
01-04-2023,4,Apr,Apr-23,2023,IT,Software,East,CC-200,27976.94,24277.26
01-04-2023,4,Apr,Apr-23,2023,IT,Software,West,CC-200,30448.79,26993.66
01-04-2023,4,Apr,Apr-23,2023,IT,Travel,North,CC-200,10924.99,9758.1
01-04-2023,4,Apr,Apr-23,2023,IT,Travel,South,CC-200,10329.19,9009.4
01-04-2023,4,Apr,Apr-23,2023,IT,Travel,East,CC-200,10912.15,9741.87
01-04-2023,4,Apr,Apr-23,2023,IT,Travel,West,CC-200,11390.35,10195.25
01-04-2023,4,Apr,Apr-23,2023,IT,Supplies,North,CC-200,8750.34,7512.2
01-04-2023,4,Apr,Apr-23,2023,IT,Supplies,South,CC-200,8148.15,6945.41
01-04-2023,4,Apr,Apr-23,2023,IT,Supplies,East,CC-200,8237.67,7083.45
01-04-2023,4,Apr,Apr-23,2023,IT,Supplies,West,CC-200,8957.05,7997.32
01-04-2023,4,Apr,Apr-23,2023,IT,Training,North,CC-200,7539.19,6603.18
01-04-2023,4,Apr,Apr-23,2023,IT,Training,South,CC-200,7119.5,6275.86
01-04-2023,4,Apr,Apr-23,2023,IT,Training,East,CC-200,7153.45,6165.71
01-04-2023,4,Apr,Apr-23,2023,IT,Training,West,CC-200,7887.53,6713.51
01-04-2023,4,Apr,Apr-23,2023,HR,Salaries,North,CC-300,46537.31,47698.91
01-04-2023,4,Apr,Apr-23,2023,HR,Salaries,South,CC-300,43341.03,43584.23
01-04-2023,4,Apr,Apr-23,2023,HR,Salaries,East,CC-300,45327.65,45178.62
01-04-2023,4,Apr,Apr-23,2023,HR,Salaries,West,CC-300,46957.8,47339.15
01-04-2023,4,Apr,Apr-23,2023,HR,Software,North,CC-300,15473.12,15825.47
01-04-2023,4,Apr,Apr-23,2023,HR,Software,South,CC-300,14843.95,14676.54
01-04-2023,4,Apr,Apr-23,2023,HR,Software,East,CC-300,14960.39,14505.09
01-04-2023,4,Apr,Apr-23,2023,HR,Software,West,CC-300,16226.86,16431.64
01-04-2023,4,Apr,Apr-23,2023,HR,Travel,North,CC-300,8448.32,8309.87
01-04-2023,4,Apr,Apr-23,2023,HR,Travel,South,CC-300,8414.82,8553.34
01-04-2023,4,Apr,Apr-23,2023,HR,Travel,East,CC-300,8530.66,8303.44
01-04-2023,4,Apr,Apr-23,2023,HR,Travel,West,CC-300,8840.87,8756.53
01-04-2023,4,Apr,Apr-23,2023,HR,Supplies,North,CC-300,6932.44,6814.44
01-04-2023,4,Apr,Apr-23,2023,HR,Supplies,South,CC-300,6515.21,6706.99
01-04-2023,4,Apr,Apr-23,2023,HR,Supplies,East,CC-300,6472.28,6497.6
01-04-2023,4,Apr,Apr-23,2023,HR,Supplies,West,CC-300,7229.41,7212.54
01-04-2023,4,Apr,Apr-23,2023,HR,Training,North,CC-300,5633.41,5641.64
01-04-2023,4,Apr,Apr-23,2023,HR,Training,South,CC-300,5554.28,5583.86
01-04-2023,4,Apr,Apr-23,2023,HR,Training,East,CC-300,5749.98,5693.71
01-04-2023,4,Apr,Apr-23,2023,HR,Training,West,CC-300,6020.85,6048.47
01-04-2023,4,Apr,Apr-23,2023,Operations,Salaries,North,CC-400,54309.97,63098.49
01-04-2023,4,Apr,Apr-23,2023,Operations,Salaries,South,CC-400,53560.03,63135.12
01-04-2023,4,Apr,Apr-23,2023,Operations,Salaries,East,CC-400,54400.38,60036.29
01-04-2023,4,Apr,Apr-23,2023,Operations,Salaries,West,CC-400,57148.79,53696.2
01-04-2023,4,Apr,Apr-23,2023,Operations,Software,North,CC-400,20746.39,19587.06
01-04-2023,4,Apr,Apr-23,2023,Operations,Software,South,CC-400,19884.02,18609.71
01-04-2023,4,Apr,Apr-23,2023,Operations,Software,East,CC-400,20841.34,18854.42
01-04-2023,4,Apr,Apr-23,2023,Operations,Software,West,CC-400,21613.38,24266.82
01-04-2023,4,Apr,Apr-23,2023,Operations,Travel,North,CC-400,11562.77,12710.64
01-04-2023,4,Apr,Apr-23,2023,Operations,Travel,South,CC-400,11171.32,13096.17
01-04-2023,4,Apr,Apr-23,2023,Operations,Travel,East,CC-400,11236.75,11210.66
01-04-2023,4,Apr,Apr-23,2023,Operations,Travel,West,CC-400,12597.17,14660.07
01-04-2023,4,Apr,Apr-23,2023,Operations,Supplies,North,CC-400,12140.66,13451
01-04-2023,4,Apr,Apr-23,2023,Operations,Supplies,South,CC-400,12080.43,12853.34
01-04-2023,4,Apr,Apr-23,2023,Operations,Supplies,East,CC-400,12289.14,11244.95
01-04-2023,4,Apr,Apr-23,2023,Operations,Supplies,West,CC-400,12932.53,13243.48
01-04-2023,4,Apr,Apr-23,2023,Operations,Training,North,CC-400,7951.69,9456.26
01-04-2023,4,Apr,Apr-23,2023,Operations,Training,South,CC-400,7504.4,6712.85
01-04-2023,4,Apr,Apr-23,2023,Operations,Training,East,CC-400,7868.79,7562.84
01-04-2023,4,Apr,Apr-23,2023,Operations,Training,West,CC-400,8148.56,7166.44
01-04-2023,4,Apr,Apr-23,2023,Finance,Salaries,North,CC-500,43736.91,45293.06
01-04-2023,4,Apr,Apr-23,2023,Finance,Salaries,South,CC-500,42792.38,42284.32
01-04-2023,4,Apr,Apr-23,2023,Finance,Salaries,East,CC-500,43479.57,44782.17
01-04-2023,4,Apr,Apr-23,2023,Finance,Salaries,West,CC-500,46919.76,45592.04
01-04-2023,4,Apr,Apr-23,2023,Finance,Software,North,CC-500,16402.23,15844.65
01-04-2023,4,Apr,Apr-23,2023,Finance,Software,South,CC-500,15578.58,14733.25
01-04-2023,4,Apr,Apr-23,2023,Finance,Software,East,CC-500,16257.64,16548.71
01-04-2023,4,Apr,Apr-23,2023,Finance,Software,West,CC-500,17621.93,18070.55
01-04-2023,4,Apr,Apr-23,2023,Finance,Travel,North,CC-500,6941.29,7238.21
01-04-2023,4,Apr,Apr-23,2023,Finance,Travel,South,CC-500,6763.07,6922.1
01-04-2023,4,Apr,Apr-23,2023,Finance,Travel,East,CC-500,6841.41,6970.12
01-04-2023,4,Apr,Apr-23,2023,Finance,Travel,West,CC-500,7478.48,7519.05
01-04-2023,4,Apr,Apr-23,2023,Finance,Supplies,North,CC-500,7338.61,7201
01-04-2023,4,Apr,Apr-23,2023,Finance,Supplies,South,CC-500,6874.77,6993.95
01-04-2023,4,Apr,Apr-23,2023,Finance,Supplies,East,CC-500,6962.63,6693.5
01-04-2023,4,Apr,Apr-23,2023,Finance,Supplies,West,CC-500,7787.91,7784.47
01-04-2023,4,Apr,Apr-23,2023,Finance,Training,North,CC-500,6166.39,6254.65
01-04-2023,4,Apr,Apr-23,2023,Finance,Training,South,CC-500,5959.07,6241.39
01-04-2023,4,Apr,Apr-23,2023,Finance,Training,East,CC-500,6256.91,6030.52
01-04-2023,4,Apr,Apr-23,2023,Finance,Training,West,CC-500,6609.72,6500.69
01-05-2023,5,May,May-23,2023,Marketing,Salaries,North,CC-100,49486.83,57537.39
01-05-2023,5,May,May-23,2023,Marketing,Salaries,South,CC-100,47490.07,51893.44
01-05-2023,5,May,May-23,2023,Marketing,Salaries,East,CC-100,48146.36,55036.59
01-05-2023,5,May,May-23,2023,Marketing,Salaries,West,CC-100,50954.68,60303.42
01-05-2023,5,May,May-23,2023,Marketing,Software,North,CC-100,18846.27,21358.77
01-05-2023,5,May,May-23,2023,Marketing,Software,South,CC-100,17889.27,20267.21
01-05-2023,5,May,May-23,2023,Marketing,Software,East,CC-100,18423.61,20184.27
01-05-2023,5,May,May-23,2023,Marketing,Software,West,CC-100,19169.76,22868.21
01-05-2023,5,May,May-23,2023,Marketing,Travel,North,CC-100,10354.34,12304.19
01-05-2023,5,May,May-23,2023,Marketing,Travel,South,CC-100,10035.08,11871.89
01-05-2023,5,May,May-23,2023,Marketing,Travel,East,CC-100,10079.35,11606.58
01-05-2023,5,May,May-23,2023,Marketing,Travel,West,CC-100,11090.6,12337.39
01-05-2023,5,May,May-23,2023,Marketing,Supplies,North,CC-100,8070.64,9159.16
01-05-2023,5,May,May-23,2023,Marketing,Supplies,South,CC-100,7644.96,9034.57
01-05-2023,5,May,May-23,2023,Marketing,Supplies,East,CC-100,7909.16,8718.85
01-05-2023,5,May,May-23,2023,Marketing,Supplies,West,CC-100,8413.67,9711.12
01-05-2023,5,May,May-23,2023,Marketing,Training,North,CC-100,8646.68,10232.64
01-05-2023,5,May,May-23,2023,Marketing,Training,South,CC-100,7850.22,8746.64
01-05-2023,5,May,May-23,2023,Marketing,Training,East,CC-100,8017.6,9551.09
01-05-2023,5,May,May-23,2023,Marketing,Training,West,CC-100,8946.37,10414.07
01-05-2023,5,May,May-23,2023,IT,Salaries,North,CC-200,50510.67,43792.73
01-05-2023,5,May,May-23,2023,IT,Salaries,South,CC-200,50740.09,44865.65
01-05-2023,5,May,May-23,2023,IT,Salaries,East,CC-200,49421.15,44425.03
01-05-2023,5,May,May-23,2023,IT,Salaries,West,CC-200,53927.21,48340.4
01-05-2023,5,May,May-23,2023,IT,Software,North,CC-200,28509.3,24879.98
01-05-2023,5,May,May-23,2023,IT,Software,South,CC-200,27000.17,23026.81
01-05-2023,5,May,May-23,2023,IT,Software,East,CC-200,28462,24960.62
01-05-2023,5,May,May-23,2023,IT,Software,West,CC-200,29636.38,25899.14
01-05-2023,5,May,May-23,2023,IT,Travel,North,CC-200,11413.01,10211.14
01-05-2023,5,May,May-23,2023,IT,Travel,South,CC-200,10479.4,9156.25
01-05-2023,5,May,May-23,2023,IT,Travel,East,CC-200,10779.19,9527.71
01-05-2023,5,May,May-23,2023,IT,Travel,West,CC-200,11435.87,9894.09
01-05-2023,5,May,May-23,2023,IT,Supplies,North,CC-200,8444.65,7280.41
01-05-2023,5,May,May-23,2023,IT,Supplies,South,CC-200,8180.21,7049.75
01-05-2023,5,May,May-23,2023,IT,Supplies,East,CC-200,8531.91,7410.05
01-05-2023,5,May,May-23,2023,IT,Supplies,West,CC-200,9221.91,8141.5
01-05-2023,5,May,May-23,2023,IT,Training,North,CC-200,7219.55,6464
01-05-2023,5,May,May-23,2023,IT,Training,South,CC-200,7238.1,6298.89
01-05-2023,5,May,May-23,2023,IT,Training,East,CC-200,7003.21,6198.74
01-05-2023,5,May,May-23,2023,IT,Training,West,CC-200,7487.88,6689.83
01-05-2023,5,May,May-23,2023,HR,Salaries,North,CC-300,45337.42,44796.78
01-05-2023,5,May,May-23,2023,HR,Salaries,South,CC-300,43887.91,43771.22
01-05-2023,5,May,May-23,2023,HR,Salaries,East,CC-300,43691.06,43660.2
01-05-2023,5,May,May-23,2023,HR,Salaries,West,CC-300,46148.88,46906.88
01-05-2023,5,May,May-23,2023,HR,Software,North,CC-300,15457.97,16036.96
01-05-2023,5,May,May-23,2023,HR,Software,South,CC-300,14988.61,14735.4
01-05-2023,5,May,May-23,2023,HR,Software,East,CC-300,15314.72,15078.11
01-05-2023,5,May,May-23,2023,HR,Software,West,CC-300,16322.16,16325.3
01-05-2023,5,May,May-23,2023,HR,Travel,North,CC-300,8927.1,8971.04
01-05-2023,5,May,May-23,2023,HR,Travel,South,CC-300,8190.55,8087.86
01-05-2023,5,May,May-23,2023,HR,Travel,East,CC-300,8572.38,8708.37
01-05-2023,5,May,May-23,2023,HR,Travel,West,CC-300,8906.95,9020.3
01-05-2023,5,May,May-23,2023,HR,Supplies,North,CC-300,6756.37,6767.28
01-05-2023,5,May,May-23,2023,HR,Supplies,South,CC-300,6290.84,6338.71
01-05-2023,5,May,May-23,2023,HR,Supplies,East,CC-300,6598.21,6411.23
01-05-2023,5,May,May-23,2023,HR,Supplies,West,CC-300,7019.51,6849.47
01-05-2023,5,May,May-23,2023,HR,Training,North,CC-300,5675.96,5577.54
01-05-2023,5,May,May-23,2023,HR,Training,South,CC-300,5651,5653.51
01-05-2023,5,May,May-23,2023,HR,Training,East,CC-300,5775.46,5647.25
01-05-2023,5,May,May-23,2023,HR,Training,West,CC-300,6142.6,6183.28
01-05-2023,5,May,May-23,2023,Operations,Salaries,North,CC-400,54784.11,47776.71
01-05-2023,5,May,May-23,2023,Operations,Salaries,South,CC-400,53891.1,62301.41
01-05-2023,5,May,May-23,2023,Operations,Salaries,East,CC-400,54068.82,52137.18
01-05-2023,5,May,May-23,2023,Operations,Salaries,West,CC-400,55588.23,64888.45
01-05-2023,5,May,May-23,2023,Operations,Software,North,CC-400,20475.85,18121.72
01-05-2023,5,May,May-23,2023,Operations,Software,South,CC-400,19527.64,20303.7
01-05-2023,5,May,May-23,2023,Operations,Software,East,CC-400,20428.75,20143.34
01-05-2023,5,May,May-23,2023,Operations,Software,West,CC-400,21199.99,24710.07
01-05-2023,5,May,May-23,2023,Operations,Travel,North,CC-400,11568.49,11110.06
01-05-2023,5,May,May-23,2023,Operations,Travel,South,CC-400,10942.93,12499.73
01-05-2023,5,May,May-23,2023,Operations,Travel,East,CC-400,11671.48,13775.96
01-05-2023,5,May,May-23,2023,Operations,Travel,West,CC-400,12571.78,11389.37
01-05-2023,5,May,May-23,2023,Operations,Supplies,North,CC-400,12411.53,12934.89
01-05-2023,5,May,May-23,2023,Operations,Supplies,South,CC-400,12110.14,13141.66
01-05-2023,5,May,May-23,2023,Operations,Supplies,East,CC-400,11985.66,11756.81
01-05-2023,5,May,May-23,2023,Operations,Supplies,West,CC-400,12774.59,11257.1
01-05-2023,5,May,May-23,2023,Operations,Training,North,CC-400,7990.77,8081.71
01-05-2023,5,May,May-23,2023,Operations,Training,South,CC-400,7527.65,6513.59
01-05-2023,5,May,May-23,2023,Operations,Training,East,CC-400,7495.23,8736.74
01-05-2023,5,May,May-23,2023,Operations,Training,West,CC-400,8171.71,9566.16
01-05-2023,5,May,May-23,2023,Finance,Salaries,North,CC-500,43313.13,41073.68
01-05-2023,5,May,May-23,2023,Finance,Salaries,South,CC-500,40775.83,39586.89
01-05-2023,5,May,May-23,2023,Finance,Salaries,East,CC-500,43784.83,44058.53
01-05-2023,5,May,May-23,2023,Finance,Salaries,West,CC-500,44900.57,46359.16
01-05-2023,5,May,May-23,2023,Finance,Software,North,CC-500,17131.74,17846.23
01-05-2023,5,May,May-23,2023,Finance,Software,South,CC-500,15559.73,15114.47
01-05-2023,5,May,May-23,2023,Finance,Software,East,CC-500,16712.4,16598.43
01-05-2023,5,May,May-23,2023,Finance,Software,West,CC-500,17458.82,16844.43
01-05-2023,5,May,May-23,2023,Finance,Travel,North,CC-500,7137.93,7251.84
01-05-2023,5,May,May-23,2023,Finance,Travel,South,CC-500,6620.01,6722.1
01-05-2023,5,May,May-23,2023,Finance,Travel,East,CC-500,7046.83,6773.28
01-05-2023,5,May,May-23,2023,Finance,Travel,West,CC-500,7346.56,7362.13
01-05-2023,5,May,May-23,2023,Finance,Supplies,North,CC-500,7307.01,7666.47
01-05-2023,5,May,May-23,2023,Finance,Supplies,South,CC-500,6969.58,6855.15
01-05-2023,5,May,May-23,2023,Finance,Supplies,East,CC-500,7160.96,6985.33
01-05-2023,5,May,May-23,2023,Finance,Supplies,West,CC-500,7414.38,7766.48
01-05-2023,5,May,May-23,2023,Finance,Training,North,CC-500,6436.71,6364.52
01-05-2023,5,May,May-23,2023,Finance,Training,South,CC-500,6097.49,6222.71
01-05-2023,5,May,May-23,2023,Finance,Training,East,CC-500,6077.62,6205.35
01-05-2023,5,May,May-23,2023,Finance,Training,West,CC-500,6582.56,6503.36
01-06-2023,6,Jun,Jun-23,2023,Marketing,Salaries,North,CC-100,49440.3,58980.83
01-06-2023,6,Jun,Jun-23,2023,Marketing,Salaries,South,CC-100,46350.9,54756.56
01-06-2023,6,Jun,Jun-23,2023,Marketing,Salaries,East,CC-100,48184.78,54904.16
01-06-2023,6,Jun,Jun-23,2023,Marketing,Salaries,West,CC-100,51584.04,57072.85
01-06-2023,6,Jun,Jun-23,2023,Marketing,Software,North,CC-100,18784.03,22240.29
01-06-2023,6,Jun,Jun-23,2023,Marketing,Software,South,CC-100,17495.2,19615.73
01-06-2023,6,Jun,Jun-23,2023,Marketing,Software,East,CC-100,17723.92,19763.83
01-06-2023,6,Jun,Jun-23,2023,Marketing,Software,West,CC-100,19400.3,23173.17
01-06-2023,6,Jun,Jun-23,2023,Marketing,Travel,North,CC-100,10617.19,11831.13
01-06-2023,6,Jun,Jun-23,2023,Marketing,Travel,South,CC-100,9964.26,11057.25
01-06-2023,6,Jun,Jun-23,2023,Marketing,Travel,East,CC-100,10063.72,11209.43
01-06-2023,6,Jun,Jun-23,2023,Marketing,Travel,West,CC-100,11027.46,12202.71
01-06-2023,6,Jun,Jun-23,2023,Marketing,Supplies,North,CC-100,8294.05,9805.24
01-06-2023,6,Jun,Jun-23,2023,Marketing,Supplies,South,CC-100,7735.93,9096.89
01-06-2023,6,Jun,Jun-23,2023,Marketing,Supplies,East,CC-100,7852.27,8770.27
01-06-2023,6,Jun,Jun-23,2023,Marketing,Supplies,West,CC-100,8417.82,9510.06
01-06-2023,6,Jun,Jun-23,2023,Marketing,Training,North,CC-100,8295.28,9282.08
01-06-2023,6,Jun,Jun-23,2023,Marketing,Training,South,CC-100,7952.45,8965.12
01-06-2023,6,Jun,Jun-23,2023,Marketing,Training,East,CC-100,8015.63,9510
01-06-2023,6,Jun,Jun-23,2023,Marketing,Training,West,CC-100,8713.68,10219.84
01-06-2023,6,Jun,Jun-23,2023,IT,Salaries,North,CC-200,53100.37,47128.77
01-06-2023,6,Jun,Jun-23,2023,IT,Salaries,South,CC-200,50257.13,44672.43
01-06-2023,6,Jun,Jun-23,2023,IT,Salaries,East,CC-200,48797.66,41497.64
01-06-2023,6,Jun,Jun-23,2023,IT,Salaries,West,CC-200,53541.22,46664.1
01-06-2023,6,Jun,Jun-23,2023,IT,Software,North,CC-200,28568.39,25278.75
01-06-2023,6,Jun,Jun-23,2023,IT,Software,South,CC-200,26649.96,23874.08
01-06-2023,6,Jun,Jun-23,2023,IT,Software,East,CC-200,28470.67,25641.09
01-06-2023,6,Jun,Jun-23,2023,IT,Software,West,CC-200,29255.69,25336.81
01-06-2023,6,Jun,Jun-23,2023,IT,Travel,North,CC-200,11118.45,9941.6
01-06-2023,6,Jun,Jun-23,2023,IT,Travel,South,CC-200,10547.63,9061.51
01-06-2023,6,Jun,Jun-23,2023,IT,Travel,East,CC-200,10530.03,9061.74
01-06-2023,6,Jun,Jun-23,2023,IT,Travel,West,CC-200,11410.15,10211.4
01-06-2023,6,Jun,Jun-23,2023,IT,Supplies,North,CC-200,8434.04,7288.12
01-06-2023,6,Jun,Jun-23,2023,IT,Supplies,South,CC-200,8060.33,7167.38
01-06-2023,6,Jun,Jun-23,2023,IT,Supplies,East,CC-200,8431.55,7470.42
01-06-2023,6,Jun,Jun-23,2023,IT,Supplies,West,CC-200,8806.72,7873.18
01-06-2023,6,Jun,Jun-23,2023,IT,Training,North,CC-200,7334.37,6361.25
01-06-2023,6,Jun,Jun-23,2023,IT,Training,South,CC-200,7123.75,6314.71
01-06-2023,6,Jun,Jun-23,2023,IT,Training,East,CC-200,7294.59,6215.88
01-06-2023,6,Jun,Jun-23,2023,IT,Training,West,CC-200,7684.03,6849.56
01-06-2023,6,Jun,Jun-23,2023,HR,Salaries,North,CC-300,44232.08,44556.78
01-06-2023,6,Jun,Jun-23,2023,HR,Salaries,South,CC-300,41779.16,41721.69
01-06-2023,6,Jun,Jun-23,2023,HR,Salaries,East,CC-300,43372.68,42303.71
01-06-2023,6,Jun,Jun-23,2023,HR,Salaries,West,CC-300,46516.82,46795.57
01-06-2023,6,Jun,Jun-23,2023,HR,Software,North,CC-300,15443.92,15771.24
01-06-2023,6,Jun,Jun-23,2023,HR,Software,South,CC-300,14492.79,14530.75
01-06-2023,6,Jun,Jun-23,2023,HR,Software,East,CC-300,14640.51,14917.96
01-06-2023,6,Jun,Jun-23,2023,HR,Software,West,CC-300,15524,15401.62
01-06-2023,6,Jun,Jun-23,2023,HR,Travel,North,CC-300,8451.08,8397.22
01-06-2023,6,Jun,Jun-23,2023,HR,Travel,South,CC-300,8341.13,8596.86
01-06-2023,6,Jun,Jun-23,2023,HR,Travel,East,CC-300,8245.4,8093.76
01-06-2023,6,Jun,Jun-23,2023,HR,Travel,West,CC-300,8752.25,8967.7
01-06-2023,6,Jun,Jun-23,2023,HR,Supplies,North,CC-300,6588.86,6712.35
01-06-2023,6,Jun,Jun-23,2023,HR,Supplies,South,CC-300,6196.51,6087.73
01-06-2023,6,Jun,Jun-23,2023,HR,Supplies,East,CC-300,6614.81,6554.35
01-06-2023,6,Jun,Jun-23,2023,HR,Supplies,West,CC-300,7106.28,7215.31
01-06-2023,6,Jun,Jun-23,2023,HR,Training,North,CC-300,5587.59,5688.59
01-06-2023,6,Jun,Jun-23,2023,HR,Training,South,CC-300,5502.68,5546.97
01-06-2023,6,Jun,Jun-23,2023,HR,Training,East,CC-300,5669.14,5844.87
01-06-2023,6,Jun,Jun-23,2023,HR,Training,West,CC-300,5944.43,6082.12
01-06-2023,6,Jun,Jun-23,2023,Operations,Salaries,North,CC-400,55417.85,62520.21
01-06-2023,6,Jun,Jun-23,2023,Operations,Salaries,South,CC-400,51303.06,45814.25
01-06-2023,6,Jun,Jun-23,2023,Operations,Salaries,East,CC-400,53034.15,54273.95
01-06-2023,6,Jun,Jun-23,2023,Operations,Salaries,West,CC-400,56379.66,63201.16
01-06-2023,6,Jun,Jun-23,2023,Operations,Software,North,CC-400,20489.82,22530.35
01-06-2023,6,Jun,Jun-23,2023,Operations,Software,South,CC-400,19823.43,18351.82
01-06-2023,6,Jun,Jun-23,2023,Operations,Software,East,CC-400,20758.28,22836.29
01-06-2023,6,Jun,Jun-23,2023,Operations,Software,West,CC-400,22241.91,21693.54
01-06-2023,6,Jun,Jun-23,2023,Operations,Travel,North,CC-400,11685.07,13626.78
01-06-2023,6,Jun,Jun-23,2023,Operations,Travel,South,CC-400,11076.71,12574.81
01-06-2023,6,Jun,Jun-23,2023,Operations,Travel,East,CC-400,11558.7,11465.33
01-06-2023,6,Jun,Jun-23,2023,Operations,Travel,West,CC-400,12437.65,11959.93
01-06-2023,6,Jun,Jun-23,2023,Operations,Supplies,North,CC-400,12168.26,12866.44
01-06-2023,6,Jun,Jun-23,2023,Operations,Supplies,South,CC-400,11923.23,10289.36
01-06-2023,6,Jun,Jun-23,2023,Operations,Supplies,East,CC-400,12082.32,12568.46
01-06-2023,6,Jun,Jun-23,2023,Operations,Supplies,West,CC-400,12425.08,12158.46
01-06-2023,6,Jun,Jun-23,2023,Operations,Training,North,CC-400,7582.64,7549.62
01-06-2023,6,Jun,Jun-23,2023,Operations,Training,South,CC-400,7223.46,7906.61
01-06-2023,6,Jun,Jun-23,2023,Operations,Training,East,CC-400,7741.62,8571.66
01-06-2023,6,Jun,Jun-23,2023,Operations,Training,West,CC-400,7967.1,8252.06
01-06-2023,6,Jun,Jun-23,2023,Finance,Salaries,North,CC-500,43025.94,41471.54
01-06-2023,6,Jun,Jun-23,2023,Finance,Salaries,South,CC-500,42715.27,43730.6
01-06-2023,6,Jun,Jun-23,2023,Finance,Salaries,East,CC-500,43041.02,43156.48
01-06-2023,6,Jun,Jun-23,2023,Finance,Salaries,West,CC-500,45251.96,45613.56
01-06-2023,6,Jun,Jun-23,2023,Finance,Software,North,CC-500,17032.35,17510.49
01-06-2023,6,Jun,Jun-23,2023,Finance,Software,South,CC-500,15911.5,15485.24
01-06-2023,6,Jun,Jun-23,2023,Finance,Software,East,CC-500,16550.64,17191.01
01-06-2023,6,Jun,Jun-23,2023,Finance,Software,West,CC-500,16947.94,16324.49
01-06-2023,6,Jun,Jun-23,2023,Finance,Travel,North,CC-500,6861.97,6632.14
01-06-2023,6,Jun,Jun-23,2023,Finance,Travel,South,CC-500,6510.4,6312.22
01-06-2023,6,Jun,Jun-23,2023,Finance,Travel,East,CC-500,6850.32,7056.73
01-06-2023,6,Jun,Jun-23,2023,Finance,Travel,West,CC-500,7462,7568.67
01-06-2023,6,Jun,Jun-23,2023,Finance,Supplies,North,CC-500,7375.06,7313.68
01-06-2023,6,Jun,Jun-23,2023,Finance,Supplies,South,CC-500,6915.15,6726.41
01-06-2023,6,Jun,Jun-23,2023,Finance,Supplies,East,CC-500,6968.49,6692.93
01-06-2023,6,Jun,Jun-23,2023,Finance,Supplies,West,CC-500,7720.16,7617.31
01-06-2023,6,Jun,Jun-23,2023,Finance,Training,North,CC-500,6375.28,6138.45
01-06-2023,6,Jun,Jun-23,2023,Finance,Training,South,CC-500,5870.27,5725.47
01-06-2023,6,Jun,Jun-23,2023,Finance,Training,East,CC-500,6209,6090.1
01-06-2023,6,Jun,Jun-23,2023,Finance,Training,West,CC-500,6402.43,6452.87
